original_swift_name,obsid,conventional_names
COMET46P/WIRTANEN,94391001,46P
COMET46P/WIRTANEN,94391004,46P
COMET46P/WIRTANEN,94391005,46P
C/2013A1SidingSpring,92206001,C/2013A1
C/2013A1SidingSpring,92206002,C/2013A1
Comet22P/Kopff,31506001,22P
Comet22P/Kopff,31506002,22P
Comet2015VL62,34908001,C/2015VL62
C/2014E2(Jacques),33364001,C/2014E2
Comet73P/3-C,30701001,73P
C/2019Y4ATLAS,13401002,C/2019Y4
Comet8P/Tuttle,31191001,8P
Comet8P/Tuttle,31191002,8P
Comet141P/Macholz2,14116003,141P
CometVL62,10203001,C/2015VL62
CometVL62,10203002,C/2015VL62
CometVL62,10203003,C/2015VL62
C/2019Q4Borisov,13025003,C/2019Q4
CometC/2014E2(Jacques),33292001,C/2014E2
CometC/2012K1(PANSTARRS),33275001,C/2012K1
CometCatalinaOrbit1,34469001,C/2013US10
CometCatalinaOrbit1,34469002,C/2013US10
CometCatalinaOrbit1,34469003,C/2013US10
CometCatalinaOrbit1,34469004,C/2013US10
CometCatalinaOrbit1,34469005,C/2013US10
2P/Encke_orb5_p2,91785001,2P
2P/Encke_orb5_p2,91785002,2P
2P/Encke_orb5_p2,91785003,2P
Comet73P/3-C,30600001,73P
COMET46P/WIRTANEN,94318001,46P
COMET46P/WIRTANEN,94318002,46P
COMET46P/WIRTANEN,94318003,46P
CometCatalinaOrbit4,34474001,C/2013US10
C/2019Y4ATLAS,13409002,C/2019Y4
Comet41P,93564001,41P
Comet41P,93564002,41P
C/2015V2Johnson,34866001,C/2015V2
C/2015V2Johnson,34866002,C/2015V2
C/2019Q4Borisov,13212001,C/2019Q4
C/2019Q4Borisov,13212002,C/2019Q4
C/2019Q4Borisov,13212003,C/2019Q4
C/2015V2(Johnson),10279001,C/2015V2
C/2015V2(Johnson),10279002,C/2015V2
Comet73P/3-C,30629001,73P
C/2015V2Johnson,94304002,C/2015V2
C/2012K1PANSTARRS,92021001,C/2012K1
C/2012K1PANSTARRS,92021002,C/2012K1
CometC/2013X1PANSTARRS,34526001,C/2013X1
CometC/2013X1PANSTARRS,34526002,C/2013X1
CometC/2013X1PANSTARRS,34526003,C/2013X1
CometC/2013X1PANSTARRS,34526004,C/2013X1
CometC/2013X1PANSTARRS,34526005,C/2013X1
C/2019Q4Borisov,12367001,C/2019Q4
C/2019Q4Borisov,12351001,C/2019Q4
Comet103P/Hartley2,31808001,103P
Comet103P/Hartley2,31808002,103P
Comet103P/Hartley2,31808003,103P
C/2013X1PANSTARRSorbit2pointing2,92406001,C/2013X1
C/2017K2,5000096001,C/2017K2
C/2017K2,5000093001,C/2017K2
C/2017K2,5000093002,C/2017K2
C/2009P1(GARRADD),91565001,C/2009P1
C/2017K2,96013003,C/2017K2
Comet73P/3-C,30729001,73P
CometC/2013US10Catalina,33554001,C/2013US10
CometC/2013US10Catalina,33554002,C/2013US10
CometC/2013US10Catalina,33554003,C/2013US10
Comet41P,10105001,41P
Comet41P,10105002,41P
C/2013A1(SIDINGSPRING),92005001,C/2013A1
C/2013A1(SIDINGSPRING),92005002,C/2013A1
C/2013A1(SIDINGSPRING),92005003,C/2013A1
C/2013A1(SIDINGSPRING),92005004,C/2013A1
Comet64P/Swift-Gehrels,10822002,64P
CometC/2014E2(Jacques),33403001,C/2014E2
Comet88P/Howell,13774001,88P
CometC/2014E2(Jacques),33404001,C/2014E2
Comet41P,93555001,41P
Comet41P,93555002,41P
Comet41P,93555003,41P
Comet41P,93555004,41P
Comet41P,93555005,41P
Comet8P/Tuttle,31168001,8P
Comet8P/Tuttle,31168002,8P
COMET46P/WIRTANEN,94441001,46P
COMET46P/WIRTANEN,94441002,46P
C/2015V2Johnson,94281003,C/2015V2
C/2019Q4Borisov,12980002,C/2019Q4
CometC/2015V2Johnson,34561001,C/2015V2
CometC/2015V2Johnson,34561002,C/2015V2
CometC/2015V2Johnson,34561003,C/2015V2
C/2017K2,5000022001,C/2017K2
Comet41P,93562001,41P
Comet41P,93562002,41P
CometC/2009P1(Garradd),91517001,C/2009P1
CometC/2009P1(Garradd),91517002,C/2009P1
C/2017K2,5000188001,C/2017K2
C/2017K2,5000188002,C/2017K2
C/2017K2,5000188003,C/2017K2
C/2017K2,5000188004,C/2017K2
C/2017K2,5000188005,C/2017K2
C/2017K2,5000188006,C/2017K2
Comet73P/3-C,30552001,73P
Comet73P/3-C,30578001,73P
C/2009P1Garradd,91266001,C/2009P1
C/2009P1Garradd,91266002,C/2009P1
C/2009P1Garradd,91266003,C/2009P1
C/2009P1Garradd,91266004,C/2009P1
C/2019Y4ATLAS,13417001,C/2019Y4
Comet88P/Howell,13770001,88P
Comet141P/Macholz2,14183001,141P
Comet73P/3-C,30689001,73P
C/2013X1CometPanstarrsorbit1,33976001,C/2013X1
C/2013X1CometPanstarrsorbit1,33976002,C/2013X1
C/2013X1CometPanstarrsorbit1,33976003,C/2013X1
C/2015VL62,94164003,C/2015VL62
C/2017K2,5000007002,C/2017K2
C/2017K2,5000031002,C/2017K2
C/2019Q4Borisov,12138001,C/2019Q4
Comet64P/Swift-Gehrels,10821001,64P
C/2019Q4Borisov,12134001,C/2019Q4
C/2015V2Johnson,34865001,C/2015V2
C/2015V2Johnson,34865002,C/2015V2
C/2015V2Johnson,34865003,C/2015V2
C/2015V2Johnson,34865004,C/2015V2
C/2015V2Johnson,34865005,C/2015V2
CometHolmes,31013001,17P
Comet88P/Howell,13744001,88P
Comet64P/Swift-Gehrels,10825001,64P
CometC/2015V2Johnson,34560001,C/2015V2
CometC/2015V2Johnson,34560002,C/2015V2
CometC/2015V2Johnson,34560003,C/2015V2
Comet8P/Tuttle,31169001,8P
Comet8P/Tuttle,31169002,8P
C/2017K2,5000088001,C/2017K2
COMET46P/WIRTANEN,94460001,46P
Comet9P/Tempel1,31945001,9P
Comet9P/Tempel1,31945002,9P
COMET46P/WIRTANEN,94408001,46P
COMET46P/WIRTANEN,94408002,46P
COMET46P/WIRTANEN,94408003,46P
C/2019Q4Borisov,13023001,C/2019Q4
C/2017K2,5000044003,C/2017K2
Comet73P/3-C,30586001,73P
C/2015V2(Johnson),10216001,C/2015V2
C/2015V2(Johnson),10216002,C/2015V2
Comet64P/Swift-Gehrels,10815003,64P
Comet73P/3-C,30617001,73P
C/2013US10(Catalina),33931001,C/2013US10
C/2013US10(Catalina),33931002,C/2013US10
C/2013US10(Catalina),33931003,C/2013US10
C/2013US10(Catalina),33931004,C/2013US10
Comet141P/Macholz2,14184002,141P
CometC/2014E2(Jacques),33291001,C/2014E2
CometC/2014E2(Jacques),33291002,C/2014E2
C/2015VL62,10137001,C/2015VL62
C/2015VL62,10137002,C/2015VL62
Comet73P/3-C,30679001,73P
C/2019Y4ATLAS,13316001,C/2019Y4
C/2019Y4ATLAS,13452001,C/2019Y4
Comet73P/3-C,30675001,73P
Comet141P/Macholz2,14119002,141P
C/2017K2,5000035002,C/2017K2
C/2017K2,5000079001,C/2017K2
C/2017K2,5000079002,C/2017K2
Comet8P/Tuttle,31146001,8P
Comet8P/Tuttle,31146002,8P
C/2019Q4Borisov,11817001,C/2019Q4
CometC/2012K1(PANSTARRS),33274001,C/2012K1
CometC/2012K1(PANSTARRS),33274002,C/2012K1
C/2013A1(SidingSpring),33428001,C/2013A1
C/2019Q4Borisov,13239001,C/2019Q4
CometLulin,31365001,C/2007N3
C/2015VL62,93585001,C/2015VL62
C/2015VL62,93585002,C/2015VL62
C/2015VL62,93585003,C/2015VL62
C/2019Q4Borisov,13245001,C/2019Q4
Comet73P/3-C,30627001,73P
2P/Encke_orb7_p1,91788001,2P
2P/Encke_orb7_p1,91788002,2P
Comet73P/3-C,30659001,73P
Comet141P/Macholz2,14147001,141P
C/2019Q4Borisov,11808001,C/2019Q4
C/2017K2,5000023002,C/2017K2
C/2019Q4Borisov,13097001,C/2019Q4
C/2013US10CatalinaOrbit4,34319001,C/2013US10
C/2013US10CatalinaOrbit4,34319002,C/2013US10
Comet103P/Hartley2,31817001,103P
Comet103P/Hartley2,31817002,103P
Comet103P/Hartley2,31817003,103P
Comet64P/Swift-Gehrels,10854003,64P
Comet103P/Hartley2,31812001,103P
Comet103P/Hartley2,31812002,103P
Comet73P/3-C,30724001,73P
CometVL62,10204001,C/2015VL62
CometVL62,10204002,C/2015VL62
CometVL62,10204003,C/2015VL62
C/2017K2,96001003,C/2017K2
C/2013A1(SidingSpring),33424001,C/2013A1
C/2013A1(SidingSpring),33424002,C/2013A1
Comet73P/3-C,30620001,73P
CometC/2022E3(ZTF),5000266001,C/2022E3
CometC/2022E3(ZTF),5000266002,C/2022E3
CometC/2022E3(ZTF),5000266003,C/2022E3
CometC/2022E3(ZTF),5000332006,C/2022E3
2P/Encke_orb3_p1,91780001,2P
2P/Encke_orb3_p1,91780002,2P
C/2019Y4ATLAS,13349002,C/2019Y4
Comet141P/Macholz2,14171001,141P
C/2019Y4ATLAS,13334003,C/2019Y4
C/2015V2Johnson,94317003,C/2015V2
Comet88P/Howell,13731001,88P
Comet81P/Wild-2,31695001,81P
Comet81P/Wild-2,31695002,81P
C/2016R2,10578001,C/2016R2
C/2016R2,10578002,C/2016R2
C/2015VL62,94159002,C/2015VL62
C/2019Y4ATLAS,13429001,C/2019Y4
C/2017K2,5000184001,C/2017K2
C/2017K2,5000184002,C/2017K2
C/2017K2,5000184003,C/2017K2
C/2017K2,5000184004,C/2017K2
C/2017K2,5000184005,C/2017K2
C/2017K2,5000184006,C/2017K2
Comet141P/Macholz2,14110001,141P
Comet2013X1Panstarrs,34936001,C/2013X1
Comet2013X1Panstarrs,34936002,C/2013X1
Comet2013X1Panstarrs,34936003,C/2013X1
COMET46P/WIRTANEN,94394001,46P
COMET46P/WIRTANEN,94394004,46P
COMET46P/WIRTANEN,94394005,46P
Comet22P/Kopff,31451001,22P
Comet22P/Kopff,31451002,22P
CometC/2022E3(ZTF),5000273001,C/2022E3
CometC/2022E3(ZTF),5000273002,C/2022E3
CometC/2022E3(ZTF),5000273003,C/2022E3
C/2013X1PANSTARRSOrbit4pointing1,92408001,C/2013X1
C/2013X1PANSTARRSOrbit4pointing1,92408002,C/2013X1
CometC/2009P1(Garradd),91019001,C/2009P1
CometC/2009P1(Garradd),91019002,C/2009P1
C/2019Y4ATLAS,13412001,C/2019Y4
C/2019Q4Borisov,12133001,C/2019Q4
Comet2013US10Catalina,34832001,C/2013US10
Comet2013US10Catalina,34832002,C/2013US10
Comet2013US10Catalina,34832003,C/2013US10
C/2017K2,5000243005,C/2017K2
Comet8P/Tuttle,31125001,8P
Comet8P/Tuttle,31125002,8P
Comet8P/Tuttle,31125003,8P
CometC/2022E3(ZTF),5000283001,C/2022E3
CometC/2022E3(ZTF),5000283002,C/2022E3
CometC/2022E3(ZTF),5000283003,C/2022E3
CometC/2022E3(ZTF),5000283004,C/2022E3
CometC/2022E3(ZTF),5000283005,C/2022E3
CometC/2022E3(ZTF),5000283006,C/2022E3
Comet8P/Tuttle,31075001,8P
C/2019Q4Borisov,12983001,C/2019Q4
C/McNaught 2006 P1,30931001,C/2006P1
C/McNaught 2006 P1,30931002,C/2006P1
Comet141P/Macholz2,14120003,141P
Comet8P/Tuttle,31144001,8P
Comet8P/Tuttle,31144002,8P
C/2019Q4Borisov,12132001,C/2019Q4
C/2013A1SidingSpring,92010001,C/2013A1
C/2013A1SidingSpring,92010002,C/2013A1
C/2013X1Panstarrs,34296001,C/2013X1
C/2013X1Panstarrs,34296002,C/2013X1
C/2013X1Panstarrs,34296003,C/2013X1
C/2013X1Panstarrs,34296004,C/2013X1
C/2013X1Panstarrs,34296005,C/2013X1
C/2013US10(Catalina),33827001,C/2013US10
C/2013US10(Catalina),33827002,C/2013US10
C/2013US10(Catalina),33827003,C/2013US10
C/2019Y4ATLAS,13346003,C/2019Y4
C/2013A1(SidingSpring),33427001,C/2013A1
C/2009P1Garradd,91251001,C/2009P1
C/2009P1Garradd,91251002,C/2009P1
CometGarradd,91577001,C/2009P1
C/2017K2,95954001,C/2017K2
Comet73P/3-C,30652001,73P
Comet46P/Wirtanen,94429001,46P
Comet46P/Wirtanen,94429002,46P
Comet2015VL62,34911001,C/2015VL62
Comet2015VL62,34911002,C/2015VL62
Comet8P/Tuttle,31082001,8P
Comet41P,93569001,41P
Comet41P,93569002,41P
Comet41P,93569003,41P
Comet41P,93569004,41P
Comet41P,93569005,41P
Comet2015V2Johnson,10078001,C/2015V2
Comet2015V2Johnson,10078002,C/2015V2
Comet2015V2Johnson,10078003,C/2015V2
Comet2015V2Johnson,10078004,C/2015V2
Comet2015V2Johnson,10078005,C/2015V2
C/2015V2(Johnson),10429001,C/2015V2
C/2015V2(Johnson),10429002,C/2015V2
C/2015V2(Johnson),10429003,C/2015V2
C/2015V2(Johnson),10429004,C/2015V2
C/2015V2(Johnson),10429005,C/2015V2
CometC/2012K1(PANSTARRS),33273001,C/2012K1
CometC/2012K1(PANSTARRS),33273002,C/2012K1
C/2019Q4Borisov,11805001,C/2019Q4
C/2017K2,5000074001,C/2017K2
Comet41P,10110001,41P
Comet41P,10110002,41P
Comet41P,10110003,41P
Comet41P,10110004,41P
Comet41P,10110005,41P
Comet41P,10091001,41P
Comet41P,10091002,41P
C/2013X1Panstarrs,34257001,C/2013X1
Comet64P/Swift-Gehrels,10852001,64P
C/2015V2Johnson,10158001,C/2015V2
C/2015V2Johnson,10158002,C/2015V2
C/2015VL62,93599001,C/2015VL62
C/2017K2,5000042001,C/2017K2
C/2013A1(SidingSpring),91996001,C/2013A1
C/2013A1(SidingSpring),91996002,C/2013A1
C/2013A1(SidingSpring),91996003,C/2013A1
C/2017K2,5000073001,C/2017K2
C/2017K2,5000073002,C/2017K2
C/2019Y4ATLAS,13317002,C/2019Y4
C/2019Y4ATLAS,13337002,C/2019Y4
C/2013X1Panstarrs,34267001,C/2013X1
Comet41P,10117001,41P
Comet41P,10117002,41P
COMET46P/WIRTANEN,94459001,46P
COMET46P/WIRTANEN,94459002,46P
C/2019Q4Borisov,13224001,C/2019Q4
C/2019Q4Borisov,13224002,C/2019Q4
C/2013X1Panstarrs,34158001,C/2013X1
C/2013X1Panstarrs,34158002,C/2013X1
C/2013X1Panstarrs,34158003,C/2013X1
C/2013X1Panstarrs,34158004,C/2013X1
C/2013X1Panstarrs,34158005,C/2013X1
C/2019Y4ATLAS,13405002,C/2019Y4
C/2017K2,5000197001,C/2017K2
C/2013X1PANSTARRS,34617001,C/2013X1
CometC/2012K1(PANSTARRS),92029001,C/2012K1
CometC/2012K1(PANSTARRS),92029002,C/2012K1
Comet 73P/Schwassmann-Wachmann 3C,30394001,73P
Comet 73P/Schwassmann-Wachmann 3C,30394003,73P
C/29P,5000050001,29P
C/29P,5000050002,29P
C/29P,5000050003,29P
Comet29P/Schwassmann-Wachmann1,31623001,29P
Comet29P/Schwassmann-Wachmann1,31623002,29P
C/2019Y4ATLAS,13437002,C/2019Y4
Comet73P/3-C,30727001,73P
C/2013X1PANSTARRS,34579001,C/2013X1
C/2013X1PANSTARRS,34579002,C/2013X1
CometC/2011W3Lovejoy,32262001,C/2011W3
CometC/2011W3Lovejoy,32262002,C/2011W3
Comet73P/3-C,30716001,73P
C/2016R2,10575001,C/2016R2
C/2016R2,10575002,C/2016R2
C/2017K2,5000213003,C/2017K2
Comet2015V2Johnson,34818001,C/2015V2
Comet2015V2Johnson,34818002,C/2015V2
Comet2015V2Johnson,34818003,C/2015V2
Comet2015V2Johnson,34818004,C/2015V2
Comet2015V2Johnson,34818005,C/2015V2
Comet41P,10094001,41P
Comet41P,10094002,41P
Comet41P,10094003,41P
Comet41P,10094004,41P
Comet41P,10094005,41P
Comet141P/Macholz2,14143001,141P
CometC/2009P1,91212001,C/2009P1
CometC/2009P1,91212002,C/2009P1
